numero_de_cliente	prob
31776551	4.1469149022977e-06
31776901	6.42256245413904e-05
31778361	6.9026053563167e-07
31780351	5.62421631733482e-06
31784211	0.000201693076825639
31794911	1.7788166409263e-06
31804791	4.05718527023905e-06
31815611	0.0001750958223638
31819241	1.4394400394495e-05
31819531	0.00046997645416451
31821581	0.000215471084359918
31825441	5.9670937412113e-05
31833451	9.53664693265786e-05
31842691	0.00194054400779609
31846431	0.00143388576338121
31849821	9.09930739638374e-07
31861111	4.36233232118004e-06
31869711	6.0485577087455e-06
31872631	1.64912871494354e-06
31879531	2.03192954518608e-05
31880821	0.000227398695691081
31882981	1.37258450599893e-05
31886551	3.66920903312726e-05
31889121	0.0223994017856828
31890761	7.87482332079234e-06
31892691	2.44521339113814e-06
31892751	8.40984341867616e-06
31903161	9.78754332210803e-07
31910291	3.09003145868021e-06
31924971	4.85425943416406e-06
31926201	9.70230264351757e-06
31927251	3.64477545379649e-06
31928071	1.7028160197287e-05
31928891	0.00391216580486792
31942811	4.28174975204877e-05
31972221	2.4785627490215e-05
31980881	0.00498879056284674
31985791	9.73706184421778e-07
31993981	0.000313363880931835
31999301	1.05830396832962e-06
31999941	5.50307143629711e-07
32003631	0.000250831930309759
32005381	7.06850275570403e-06
32005851	3.53352204482144e-05
32007431	4.72468406649313e-05
32015381	1.86125114350594e-06
32025911	1.11361137382409e-06
32028661	5.67404952856209e-05
32030411	3.13068455938842e-07
32031291	0.000110380975912459
32033571	8.772520769791e-06
32036321	1.93371303943534e-06
32042281	0.000558750805588762
32045211	5.49206110927633e-07
32051521	6.71745804688897e-06
32053691	5.13373325297483e-06
32054331	4.9150872247014e-07
32065851	2.76427616264388e-06
32071641	5.36409094208338e-07
32074861	3.90250099034567e-05
32084271	6.40990600480651e-05
32086321	0.00374733124084633
32100121	2.16415506949638e-05
32119891	6.8789916459939e-06
32122751	3.79599651333446e-06
32122991	9.50576049144379e-06
32127961	1.14949566790641e-06
32131821	2.37155537568241e-06
32132231	9.70433386891825e-06
32143751	3.98371854130377e-06
32149361	6.66236785285083e-05
32150941	4.64797021309601e-07
32151991	9.88096148471902e-06
32156321	0.000271657165876714
32159361	7.0768387585335e-06
32164861	2.07536183127295e-07
32172111	0.000299338411790871
32175091	1.01378737881321e-05
32178371	2.9530661760185e-06
32181291	1.24068553866981e-05
32185851	2.10947701057954e-06
32192171	1.58949995018099e-07
32192231	1.25020146727788e-05
32208951	5.6082926680261e-07
32210591	6.82725677582355e-07
32214041	1.22034526043493e-06
32219421	1.7230326724491e-05
32231061	6.39012566057887e-07
32241821	0.000111883539250773
32242871	2.04006773869079e-07
32243341	1.01165040311432e-06
32264041	8.04502731025741e-06
32266731	4.84314313270525e-06
32267551	2.30425405149076e-05
32269891	7.9419540708052e-06
32276731	0.000336133191872988
32280591	0.00964999059833324
32284801	0.000155598987359301
32286791	1.82397132331945e-06
32288661	0.000893797159524234
32302111	2.12318040262701e-05
32322171	8.97218838336689e-07
32322231	4.13316968100261e-05
32330421	1.3776615762203e-05
32336091	7.48665645116611e-07
32342001	7.35406426991993e-06
32349601	3.20621774140601e-06
32357961	1.18233376335897e-06
32373811	1.63986432768276e-06
32378371	4.14710842593145e-07
32384981	8.66612596010313e-06
32385861	0.000316886879073199
32388201	3.15192997616794e-05
32388721	5.33197160888657e-05
32398431	8.00697245644394e-05
32408021	1.30706201011039e-05
32409191	3.2352368697559e-05
32409601	1.62111853497118e-05
32418431	0.000114142181047965
32433231	5.95413653066212e-07
32438491	4.35662082442407e-05
32439951	0.000153478114589676
32440481	2.48827803663439e-05
32441181	0.00070250718316156
32444221	5.47907875273874e-05
32454921	2.88165668554776e-06
32457261	9.81971473718709e-07
32457321	1.50673169897817e-06
32460131	5.52217249024564e-07
32468431	0.0233257192835959
32472001	1.20720793070102e-06
32480771	3.8592900181032e-06
32488611	8.8020727123635e-06
32498901	3.09217335904003e-06
32498961	4.67553895983013e-06
32514811	6.2795479754253e-06
32515981	1.88786439384426e-06
32516501	4.87818232862121e-06
32529371	0.000871960815398593
32531651	3.86890287010532e-05
32537671	7.18514317744509e-07
32544981	0.000172143408326981
32545981	0.0105457679648245
32554281	1.20049389693436e-06
32554401	3.27521073881899e-07
32554751	3.19522559076843e-06
32556391	1.26683975406497e-05
32571711	0.000101642144550039
32576041	2.80923411749545e-05
32591941	1.884409548246e-06
32594461	3.61618988680997e-05
32604811	3.54683869409875e-06
32618201	0.0026795967830876
32620951	0.000101702176569519
32629721	7.95524227175702e-05
32631301	1.97025485110071e-06
32678381	1.19684113649726e-06
32682181	7.48369027172672e-07
32687441	2.62753351196777e-05
32693991	5.26766707731532e-05
32703351	4.95682870862688e-06
32703411	1.23584117283135e-06
32705571	6.58423931624055e-05
32717911	1.27598008616675e-07
32723411	5.11983672357497e-05
32727441	2.19045913572343e-07
32753061	0.00107022699048719
32761891	9.54199410167926e-05
32769081	9.19985689520123e-06
32770371	0.0233845001118931
32773641	2.83252992130734e-05
32774051	2.78360820076194e-06
32776741	2.96022446306151e-05
32777971	5.59008070334109e-07
32780781	3.66591930593481e-05
32784401	2.3085584966034e-05
32791361	0.00174034768932629
32791421	0.000564424798537538
32791481	2.0715018873528e-06
32795051	0.000283910046018677
32796161	7.67008190121567e-06
32797151	8.55565894029104e-05
32797271	4.0985511862158e-06
32807971	1.31876309495537e-06
32809141	8.47534733259977e-05
32811601	4.15010369191461e-06
32820251	3.1871238087238e-06
32837621	1.84238137520052e-06
32837681	1.03059838897355e-05
32844461	1.53575338169373e-06
32847331	0.000667959985425444
32855401	1.16612274484303e-06
32857741	0.00015872047696686
32859901	1.12049467001854e-05
32859961	0.000180599136577109
32862591	0.00996835954416659
32863351	5.24852791987289e-05
32867681	0.00013775209489048
32869201	0.000376841247654807
32871951	0.000114235045878267
32872301	8.09482948167676e-07
32874931	1.47744605844169e-05
32875401	0.000896692587725116
32877801	9.65393515580339e-07
32887801	5.63177445355631e-06
32898791	1.22030853850617e-05
32904701	0.000296724453132029
32913411	7.8361696003406e-07
32915871	5.69316399276886e-05
32917621	5.41407414407099e-06
32918031	2.8220380551955e-05
32920491	1.24728228709799e-05
32921831	1.75366582121798e-06
32922831	0.000181181709719115
32923531	3.77038797600178e-06
32934171	5.67489218143531e-06
32934931	6.50229352197465e-07
32936281	2.09480879901364e-06
32939791	5.69351457273797e-05
32947801	4.81397397238642e-06
32952241	1.3701835575936e-05
32959791	1.88897517338234e-07
32963241	2.96755584942008e-05
32972301	1.86764859276149e-06
32974761	2.35803902160862e-06
32984351	4.59404519577216e-06
32997391	0.128889997239377
33000431	1.41366052016126e-05
33001131	0.000145486531902581
33003471	2.32145235977547e-06
33005751	1.93322448877848e-07
33011251	8.47232540386717e-05
33012071	1.61332164376375e-05
33014411	2.02797131170416e-06
33030901	4.37684827110808e-07
33031661	0.00288016967315528
33041781	0.000207805138177827
33049611	6.63307296605655e-06
33050551	5.78813975003159e-06
33057861	7.22302580614179e-05
33058501	9.55450766421576e-07
33067041	2.9387433072057e-07
33067801	1.51221506935544e-07
33068331	1.34597752995878e-05
33070781	7.4065120319549e-06
33074471	2.14398606855102e-06
33075401	1.85373641190381e-06
33077391	0.000108218836173804
33091721	1.83564399870863e-06
33096571	6.95483256864154e-07
33097221	0.000765361738621512
33100611	1.27716190319711e-06
33100961	6.84538097146699e-06
33105051	3.8138694091605e-06
33116981	4.09469934507658e-06
33121021	3.02095414993369e-06
33125931	3.36462224531075e-07
33126221	4.92617517402735e-07
33132131	0.000185429375540131
33148211	3.11427105620634e-05
33149501	3.62886579006088e-06
33151251	4.4901950083934e-06
33157981	1.63104635157022e-05
33164941	1.8872421900518e-06
33174411	4.41084048386239e-06
33177041	7.77113230318585e-06
33179381	4.65035593180025e-06
33186281	4.49231043059035e-06
33206401	4.11119383744903e-05
33208971	1.18441308177384e-06
33212601	1.55839001526925e-05
33214821	1.12674037569403e-05
33217221	8.69710890742779e-06
33220551	2.23849004525626e-05
33221841	2.04463615417952e-05
33236751	0.0159168683872968
33240961	4.31677862687201e-05
33242071	0.000108821264864179
33245991	4.73376983850987e-06
33246051	3.55876841332533e-05
33246461	3.94052708678588e-05
33247101	9.85376788125218e-06
33251081	8.58483375427473e-07
33255931	4.89063566338609e-07
33256171	6.09112301246088e-05
33279091	4.65007570014647e-05
33284411	8.93621693979231e-06
33292251	2.29892250385558e-06
33293481	2.67637328633889e-05
33295821	0.0110623243606726
33307221	6.86445724821817e-07
33308861	0.000166698412435995
33315991	2.46372101688869e-05
33316581	5.76328263934352e-06
33316931	4.07548499072042e-06
33318041	1.18762754779742e-05
33336051	8.13112468350014e-06
33337401	5.60012723337436e-06
33354881	0.00121138197059895
33355881	2.08981526112233e-06
33360321	4.77802475980326e-07
33360791	2.40646824912874e-07
33366641	1.24491933852269e-06
33367401	1.32532668455571e-05
33374301	3.49296597324133e-07
33376111	0.00221109351150701
33377751	1.48739477832858e-05
33387221	1.32898644722329e-06
33390731	6.34395094867684e-05
33402841	8.88809192748749e-07
33407811	2.21959369779346e-05
33411961	8.46695318471101e-05
33413011	6.38205924630207e-06
33420031	3.02617072453346e-05
33438801	1.94515012984876e-06
33447341	1.5929352031448e-06
33449271	2.73237228879518e-06
33450911	3.09654330932038e-06
33453951	3.57702168464739e-06
33462251	4.01681435814378e-05
33473661	3.75829553720094e-06
33473951	6.36990144476351e-06
33479391	1.81092021200511e-06
33480211	2.95328724899722e-06
33480381	5.54968665771476e-06
33481901	1.15195567029317e-05
33484711	2.94103002018248e-06
33485061	2.69291263461093e-06
33486231	0.000115361713161319
33490031	3.72804097704542e-07
33495351	2.81716115780432e-06
33495471	1.95567891651319e-06
33499331	4.6117569823189e-06
33512021	4.89133653096705e-06
33520971	0.000712680886877354
33532901	0.0535019912169966
33545061	0.000571467361930712
33547521	1.47992841911178e-05
33549801	1.25715381326517e-05
33550851	1.29015948485648e-05
33552841	5.6851086950682e-06
33557111	1.89236484908767e-06
33562141	9.97887997928739e-07
33574361	1.32049273027003e-06
33586821	1.93265033528538e-05
33595591	5.4519048955253e-06
33605301	1.73357286883169e-06
33605531	0.000497308654661269
33606641	9.06082372722163e-06
33614131	3.23792057064102e-06
33615651	1.27113115266616e-05
33620911	6.68735261236084e-05
33622491	7.9335301522898e-07
33626761	1.99957268431366e-05
33632491	4.1264923061052e-05
33639741	4.10269628775082e-06
33640681	4.56183594181974e-06
33648341	1.35278919213208e-06
33649921	1.35291686584664e-05
33651031	1.56181997178609e-06
33657111	1.55535309763873e-06
33669391	9.56777766878625e-07
33669921	0.00136321011172837
33673721	1.46408945670767e-06
33685591	0.000101917763498313
33697231	1.49676082310159e-06
33697291	5.08998592705996e-06
33699391	0.00158979884105933
33709511	4.27174116986004e-06
33711731	2.40530641845714e-06
33719801	0.000370409055166193
33720681	6.56573332679662e-07
33726181	1.08871510904176e-06
33726761	3.31636983250894e-06
33731381	4.7877512953227e-06
33735181	6.42390532075808e-05
33735651	3.54894320469607e-07
33739221	1.13540646613524e-05
33742081	1.11564984410242e-05
33749571	5.9100998227534e-06
33751381	1.24663960760275e-05
33754481	5.12752844331539e-06
33765361	2.72856140877019e-06
33773141	8.96689376163996e-07
33774661	4.14038785526316e-07
33775241	0.000140681681837776
33778461	2.25194136328024e-07
33791971	3.40773595717516e-05
33797351	2.07301200702977e-06
33800621	0.0200585823802076
33801441	4.96371115921098e-06
33805591	8.43772089232621e-06
33808811	4.00609649339329e-06
33814891	0.000315379456089679
33825071	0.196433387976021
33825241	4.36039607663626e-05
33828521	5.74415387044739e-06
33839921	4.99347878584533e-07
33857991	5.93137855663247e-06
33859981	3.20650844393785e-05
33863021	1.37568447130899e-06
33864251	1.41981719523242e-05
33864661	2.32815431435254e-06
33864951	1.83335655404524e-06
33873021	0.000300493683380009
33881271	0.000110892684838265
33922031	1.90310233984998e-05
33930571	0.000180409389491164
33951271	1.97736020158882e-06
33951911	0.000208436805810267
33955191	7.75691532319889e-07
33956591	0.000260236661794416
33958051	1.00103389450766e-05
33959691	4.69310196574736e-07
33964951	2.90166201726594e-06
33965891	4.05249621055405e-05
33974601	0.00178210449992459
33975131	4.88386067598123e-06
33979631	1.09130263864448e-05
33989691	2.17164137568823e-05
33991331	4.46742873768134e-05
33992151	1.08541024612667e-06
33994601	4.22493301675769e-07
34007701	3.83867025266927e-06
34008231	7.12727424502621e-06
34010571	4.06959153558659e-06
34013611	1.02093730343001e-06
34015831	3.80358415714686e-05
34021741	0.000273731948743098
34030921	6.14650485273266e-07
34032441	6.5674473980619e-06
34041801	2.06285669914804e-06
34079341	1.32410465110018e-05
34086651	1.41760774510663e-05
34087121	8.73754556576015e-06
34090981	7.70914944867885e-06
34091741	1.61360696983928e-05
34107181	1.15679283364917e-05
34122031	1.4285593964241e-06
34123671	3.01963591123862e-06
34124371	9.02741168092669e-07
34125891	3.52018299867252e-05
34129751	1.01604611657218e-07
34130571	7.45761159456987e-06
34134021	0.000450740270336248
34139171	6.15602527007545e-05
34142621	2.605654967721e-05
34144371	2.28558953040779e-05
34148351	2.38667082371461e-05
34157471	3.46009761599726e-05
34167241	1.66891669748084e-06
34169751	5.14835309040984e-05
34175891	1.0028577461921e-06
34196481	5.6185806000654e-06
34198991	3.75465735382037e-05
34209931	2.20925328799426e-06
34212911	2.73838134388636e-05
34218701	1.29871427597238e-05
34220281	1.18612679144597e-05
34227241	8.90812070524012e-07
34230691	0.000164240515762543
34250051	2.1777447881184e-06
34252501	2.28861926634179e-05
34253321	1.98134513719938e-06
34255661	1.95445049443736e-06
34256071	2.52248333181099e-06
34260751	4.92585579709158e-05
34266891	3.77033182160371e-05
34273671	0.0656317602427859
34275841	1.57124264666795e-05
34294491	5.97398619853468e-05
34295601	4.47382000999192e-06
34306951	4.69880436494187e-07
34308701	9.72269817643481e-07
34309461	2.75233422603472e-06
34312151	0.00215839201827843
34323911	0.000110473458391124
34324671	5.90060652160643e-07
